County FIPS,Total Population 2055,Affected Population 2055,Total Population 2080,Affected Population 2080,Total Population 2100,Affected Population 2100,
19007,13206.407181,0.000000,13442.447502,0.000000,13650.074558,0.000000,
19009,6098.802299,0.000000,6132.122547,0.000000,6171.759400,0.000000,
19011,32924.636905,0.000000,36709.816772,0.000000,39740.370396,0.000000,
19013,180048.226681,0.000000,207181.682008,0.000000,228938.194648,0.000000,
19015,31260.722871,0.000000,34002.165467,0.000000,36196.037039,0.000000,
19017,31741.381948,0.000000,35912.309665,0.000000,39249.670016,0.000000,
19019,26378.259772,0.000000,29374.291016,0.000000,31773.252646,0.000000,
19021,24924.753477,0.000000,27492.671070,0.000000,29555.208586,0.000000,
19023,17284.922923,0.000000,18624.756401,0.000000,19697.168765,0.000000,
19025,10203.168695,0.000000,10515.092201,0.000000,10778.617799,0.000000,
19027,26066.145013,0.000000,29011.515314,0.000000,31375.329186,0.000000,
19029,15769.912816,0.000000,16840.571615,0.000000,17711.923169,0.000000,
19031,23224.009362,0.000000,25818.643129,0.000000,27895.365737,0.000000,
19033,56941.729570,0.000000,64028.058370,0.000000,69710.576605,0.000000,
19035,13599.104618,0.000000,14471.753501,0.000000,15174.987447,0.000000,
19037,14711.065678,0.000000,15951.160869,0.000000,16943.237022,0.000000,
19039,10681.244871,0.000000,11462.282194,0.000000,12089.201983,0.000000,
19041,21073.360061,0.000000,23546.940475,0.000000,25532.611590,0.000000,
19043,20983.286652,0.000000,22532.584464,0.000000,23777.790310,0.000000,
19045,62848.408964,0.000000,70506.046638,0.000000,76642.765007,0.000000,
19047,20453.872244,0.000000,22429.326541,0.000000,24026.771806,0.000000,
19049,91914.522945,0.000000,106184.465542,0.000000,117606.399928,0.000000,
19051,9805.823719,0.000000,10400.146366,0.000000,10886.207862,0.000000,
19053,8633.304793,0.000000,8774.698453,0.000000,8900.976365,0.000000,
19055,22192.031672,0.000000,24594.195331,0.000000,26520.191657,0.000000,
19057,51427.977587,0.000000,57623.359404,0.000000,62599.202000,0.000000,
19059,21920.108987,0.000000,24714.719829,0.000000,26950.408503,0.000000,
19061,129768.145527,0.000000,149881.671203,0.000000,165990.802980,0.000000,
19063,11894.831512,0.000000,12784.727836,0.000000,13501.402235,0.000000,
19065,22902.402210,0.000000,24099.949072,0.000000,25067.165782,0.000000,
19067,18605.872029,0.000000,19890.132575,0.000000,20925.580128,0.000000,
19069,11203.465233,0.000000,11522.450106,0.000000,11785.638633,0.000000,
19071,7265.793721,0.000000,7235.258828,0.000000,7229.605514,0.000000,
19073,9830.279015,0.000000,10178.484135,0.000000,10478.295618,0.000000,
19075,14776.559519,0.000000,16079.326238,0.000000,17121.539614,0.000000,
19077,12106.616883,0.000000,12746.344913,0.000000,13268.651563,0.000000,
19079,18241.036842,0.000000,19715.968586,0.000000,20908.578565,0.000000,
19081,13233.358951,0.000000,14309.211272,0.000000,15174.157913,0.000000,
19083,20245.273960,0.000000,21787.481951,0.000000,23032.228741,0.000000,
19085,15905.312363,0.000000,16516.984303,0.000000,17019.606754,0.000000,
19087,25187.804697,0.000000,28001.000032,0.000000,30254.449104,0.000000,
19089,10444.619182,0.000000,10931.812770,0.000000,11322.154475,0.000000,
19091,11349.677237,0.000000,12217.496275,0.000000,12915.772453,0.000000,
19093,7611.489696,0.000000,7910.635223,0.000000,8152.071383,0.000000,
19095,19756.894050,0.000000,21655.484776,0.000000,23174.357357,0.000000,
19097,25620.416879,0.000000,28813.907347,0.000000,31369.341428,0.000000,
19099,47236.147690,0.000000,53059.581736,0.000000,57726.572560,0.000000,
19101,20888.993941,0.000000,23124.036057,0.000000,24915.648239,0.000000,
19103,196923.737598,0.000000,233679.743310,0.000000,263084.547880,0.000000,
19105,25771.811131,0.000000,28609.902547,0.000000,30882.195161,0.000000,
19107,10287.841525,0.000000,10239.163087,0.000000,10221.098757,0.000000,
19109,17117.436811,0.000000,18009.321404,0.000000,18731.379114,0.000000,
19111,44063.571867,0.000000,48795.339921,0.000000,52619.394785,0.000000,
19113,308912.688982,0.000000,363576.309821,0.000000,407372.869595,0.000000,
19115,14284.885861,0.000000,15849.804250,0.000000,17103.219235,0.000000,
19117,9482.184962,0.000000,9857.966241,0.000000,10169.987488,0.000000,
19119,13155.528797,0.000000,14034.396975,0.000000,14745.088254,0.000000,
19121,18779.932541,0.000000,20506.605664,0.000000,21889.858770,0.000000,
19123,26250.877372,0.000000,28486.042256,0.000000,30296.227508,0.000000,
19125,44002.650447,0.000000,49944.094567,0.000000,54707.761430,0.000000,
19127,52178.935268,0.000000,58609.515597,0.000000,63766.757226,0.000000,
19129,18990.590402,0.000000,21198.166229,0.000000,22967.845617,0.000000,
19131,11876.415132,0.000000,12494.542933,0.000000,12991.072380,0.000000,
19133,9282.442698,0.000000,9344.064497,0.000000,9405.468816,0.000000,
19135,8396.080327,0.000000,8576.128864,0.000000,8732.639873,0.000000,
19137,11942.411394,0.000000,12639.008514,0.000000,13208.275150,0.000000,
19139,56426.328693,0.000000,64012.266376,0.000000,70087.229597,0.000000,
19141,16350.587744,0.000000,17463.920767,0.000000,18359.764306,0.000000,
19143,7021.513380,0.000000,7357.860592,0.000000,7634.372332,0.000000,
19145,17428.782641,0.000000,18345.915312,0.000000,19106.518107,0.000000,
19147,10366.564642,0.000000,10892.869097,0.000000,11319.920579,0.000000,
19149,31769.357732,0.000000,35537.177142,0.000000,38552.565776,0.000000,
19151,7471.681946,0.000000,7610.719347,0.000000,7738.492993,0.000000,
19153,619127.458672,0.000000,724106.243688,0.000000,808212.761152,0.000000,
19155,124359.849967,0.000000,141735.540786,0.000000,155663.236392,0.000000,
19157,23452.309088,0.000000,25937.999843,0.000000,27931.356282,0.000000,
19159,4983.096044,0.000000,4964.111683,0.000000,4967.454451,0.000000,
19161,10887.270937,0.000000,11201.012194,0.000000,11461.997185,0.000000,
19163,239221.833858,0.000000,280389.340094,0.000000,313355.666442,0.000000,
19165,14104.948558,0.000000,15198.767708,0.000000,16078.882451,0.000000,
19167,42945.125832,0.000000,48107.338844,0.000000,52241.043963,0.000000,
19169,127513.609656,0.000000,148812.803669,0.000000,165853.712217,0.000000,
19171,19936.813271,0.000000,21175.724245,0.000000,22173.178851,0.000000,
19173,5882.904991,0.000000,5705.370722,0.000000,5587.551553,0.000000,
19175,14135.542316,0.000000,15020.015920,0.000000,15736.534934,0.000000,
19177,7731.482508,0.000000,7832.752440,0.000000,7927.039014,0.000000,
19179,41139.116610,0.000000,44298.004982,0.000000,46872.270313,0.000000,
19181,67450.572595,0.000000,79273.087085,0.000000,88731.098676,0.000000,
19183,26787.967137,0.000000,29628.865848,0.000000,31903.610031,0.000000,
19185,6002.728932,0.000000,5847.556789,0.000000,5742.990531,0.000000,
19187,45928.930777,0.000000,50475.250826,0.000000,54135.283720,0.000000,
19189,13218.349382,0.000000,14545.166942,0.000000,15610.187656,0.000000,
19191,25378.998435,0.000000,27768.878232,0.000000,29684.731230,0.000000,
19193,124868.354431,0.000000,137551.912984,0.000000,147780.827764,0.000000,
19195,8274.053463,0.000000,8651.544056,0.000000,8955.497327,0.000000,
19197,14623.806068,0.000000,15410.656785,0.000000,16048.857042,0.000000,
20001,14653.641375,0.000000,15457.262335,0.000000,16121.646014,0.000000,
20003,8393.260672,0.000000,8558.043103,0.000000,8695.100164,0.000000,
20005,18940.359903,0.000000,20170.901536,0.000000,21181.433657,0.000000,
20007,4995.106484,0.000000,5063.477445,0.000000,5124.023251,0.000000,
20009,36448.431458,0.000000,41415.170033,0.000000,45406.920829,0.000000,
20011,17466.422799,0.000000,18843.458464,0.000000,19970.990812,0.000000,
20013,10348.396550,0.000000,10609.228595,0.000000,10839.790306,0.000000,
20015,94294.613959,0.000000,110035.593235,0.000000,122646.848090,0.000000,
20017,2700.150014,0.000000,2663.126253,0.000000,2640.352935,0.000000,
20019,3444.848840,0.000000,3355.970890,0.000000,3296.626232,0.000000,
20021,24887.000713,0.000000,26775.361353,0.000000,28311.546646,0.000000,
20023,2688.958325,0.000000,2685.142449,0.000000,2686.740262,0.000000,
20025,2287.146401,0.000000,2335.567677,0.000000,2377.972342,0.000000,
20027,9501.399508,0.000000,10095.577466,0.000000,10591.735771,0.000000,
20029,10244.301747,0.000000,10732.669222,0.000000,11150.425703,0.000000,
20031,9377.850724,0.000000,9840.614433,0.000000,10221.619040,0.000000,
20033,1802.693452,0.000000,1769.990681,0.000000,1748.305788,0.000000,
20035,44798.527210,0.000000,49635.257313,0.000000,53541.144588,0.000000,
20037,46875.786263,0.000000,51305.909966,0.000000,54893.723300,0.000000,
20039,2840.278725,0.000000,2797.640233,0.000000,2771.202731,0.000000,
20041,23057.690764,0.000000,24907.254213,0.000000,26396.145274,0.000000,
20043,8561.945080,0.000000,8962.017057,0.000000,9299.456922,0.000000,
20045,167824.073060,0.000000,199366.743078,0.000000,224603.592769,0.000000,
20047,2948.589438,0.000000,2924.065741,0.000000,2911.226381,0.000000,
20049,2648.162271,0.000000,2557.764532,0.000000,2498.055391,0.000000,
20051,41586.969870,0.000000,48914.656756,0.000000,54779.124129,0.000000,
20053,7207.270727,0.000000,7591.716490,0.000000,7903.609464,0.000000,
20055,57605.350269,0.000000,69117.208286,0.000000,78326.694699,0.000000,
20057,47144.741250,0.000000,54485.880614,0.000000,60362.549077,0.000000,
20059,33192.923298,0.000000,37239.805700,0.000000,40484.963985,0.000000,
20061,49014.528415,0.000000,57288.424240,0.000000,63910.552134,0.000000,
20063,2936.711076,0.000000,3070.451180,0.000000,3177.227707,0.000000,
20065,2586.846674,0.000000,2597.973395,0.000000,2612.108990,0.000000,
20067,11904.443741,0.000000,14184.711133,0.000000,16008.925046,0.000000,
20069,7705.807554,0.000000,8644.394001,0.000000,9395.263158,0.000000,
20071,1458.386445,0.000000,1578.252995,0.000000,1674.146235,0.000000,
20073,6507.077705,0.000000,6470.199932,0.000000,6458.707602,0.000000,
20075,3090.306279,0.000000,3316.120042,0.000000,3497.505804,0.000000,
20077,5963.869034,0.000000,5947.508329,0.000000,5944.187513,0.000000,
20079,47822.585613,0.000000,55121.300331,0.000000,60964.722901,0.000000,
20081,6076.637253,0.000000,7098.682054,0.000000,7916.317895,0.000000,
20083,1901.818292,0.000000,1896.054503,0.000000,1892.107666,0.000000,
20085,16278.423919,0.000000,17820.016773,0.000000,19062.736688,0.000000,
20087,26233.197479,0.000000,30178.551283,0.000000,33337.197716,0.000000,
20089,2693.429073,0.000000,2544.854269,0.000000,2448.768364,0.000000,
20091,882269.457793,0.000000,1069464.475375,0.000000,1219220.489441,0.000000,
20093,5397.300051,0.000000,6181.147876,0.000000,6808.226137,0.000000,
20095,8819.089692,0.000000,9373.378170,0.000000,9822.526740,0.000000,
20097,2812.413786,0.000000,2984.278618,0.000000,3131.136286,0.000000,
20099,24805.381917,0.000000,26698.808743,0.000000,28245.556546,0.000000,
20101,1973.468059,0.000000,2097.332992,0.000000,2197.097489,0.000000,
20103,107329.571868,0.000000,124651.000357,0.000000,138519.789232,0.000000,
20105,3060.848488,0.000000,2996.169121,0.000000,2955.461675,0.000000,
20107,11836.956097,0.000000,12944.510958,0.000000,13834.523564,0.000000,
20109,3331.769648,0.000000,3667.462419,0.000000,3939.213458,0.000000,
20111,45600.642317,0.000000,52317.555561,0.000000,57709.344454,0.000000,
20113,38331.723268,0.000000,43414.448552,0.000000,47493.792313,0.000000,
20115,13996.017918,0.000000,14778.692297,0.000000,15417.524875,0.000000,
20117,9585.858828,0.000000,9374.214149,0.000000,9233.101349,0.000000,
20119,5203.773164,0.000000,5544.577968,0.000000,5818.987828,0.000000,
20121,44448.056533,0.000000,50953.824082,0.000000,56164.137345,0.000000,
20123,6367.055065,0.000000,6394.487979,0.000000,6423.806288,0.000000,
20125,40256.580236,0.000000,43088.477718,0.000000,45402.618888,0.000000,
20127,6441.880099,0.000000,6736.628569,0.000000,6983.935558,0.000000,
20129,4181.613813,0.000000,4705.874696,0.000000,5124.750298,0.000000,
20131,10435.030074,0.000000,10617.943066,0.000000,10780.119111,0.000000,
20133,18474.447530,0.000000,19622.581374,0.000000,20558.907600,0.000000,
20135,3291.062740,0.000000,3405.940400,0.000000,3503.757885,0.000000,
20137,5876.509067,0.000000,6026.936893,0.000000,6160.319729,0.000000,
20139,20551.899433,0.000000,22888.742121,0.000000,24759.820501,0.000000,
20141,3587.015986,0.000000,3479.595964,0.000000,3407.902752,0.000000,
20143,6308.836766,0.000000,6460.624901,0.000000,6587.236570,0.000000,
20145,7700.594711,0.000000,8109.576236,0.000000,8440.337304,0.000000,
20147,5813.152566,0.000000,5943.579473,0.000000,6057.873243,0.000000,
20149,29407.335928,0.000000,33723.253649,0.000000,37178.188000,0.000000,
20151,11314.403516,0.000000,12319.284464,0.000000,13136.826175,0.000000,
20153,2494.280205,0.000000,2504.785148,0.000000,2520.280793,0.000000,
20155,85376.768331,0.000000,97117.896968,0.000000,106547.310396,0.000000,
20157,4735.139801,0.000000,4679.353871,0.000000,4659.388584,0.000000,
20159,10197.597673,0.000000,10344.513423,0.000000,10481.618558,0.000000,
20161,103018.387807,0.000000,120923.289990,0.000000,135250.158011,0.000000,
20163,5614.452880,0.000000,5889.565937,0.000000,6117.031744,0.000000,
20165,3128.843212,0.000000,3054.520728,0.000000,3002.740584,0.000000,
20167,7338.083679,0.000000,7569.008290,0.000000,7764.381401,0.000000,
20169,78585.611040,0.000000,91342.749761,0.000000,101561.596631,0.000000,
20171,6745.017429,0.000000,7768.617117,0.000000,8590.570864,0.000000,
20173,750847.055706,0.000000,891366.646816,0.000000,1003894.430088,0.000000,
20175,34013.943505,0.000000,40213.001153,0.000000,45172.247271,0.000000,
20177,260607.577368,0.000000,306593.745433,0.000000,343474.298856,0.000000,
20179,2691.272319,0.000000,2784.672494,0.000000,2865.494029,0.000000,
20181,7926.782885,0.000000,8991.569744,0.000000,9846.724666,0.000000,
20183,3517.251423,0.000000,3408.562278,0.000000,3343.485602,0.000000,
20185,4169.689923,0.000000,4061.383630,0.000000,3988.863133,0.000000,
20187,3037.387365,0.000000,3473.331769,0.000000,3822.087291,0.000000,
20189,7875.729527,0.000000,9081.889240,0.000000,10046.817011,0.000000,
20191,29611.793124,0.000000,32687.003292,0.000000,35157.969367,0.000000,
20193,10207.461989,0.000000,11480.866833,0.000000,12499.767091,0.000000,
20195,3456.845378,0.000000,3725.014377,0.000000,3947.308027,0.000000,
20197,7943.087207,0.000000,8463.738052,0.000000,8885.871903,0.000000,
20199,1616.282086,0.000000,1686.706534,0.000000,1743.046093,0.000000,
20201,5221.747794,0.000000,5002.267307,0.000000,4858.032828,0.000000,
20203,2886.143344,0.000000,3248.489683,0.000000,3538.366753,0.000000,
20205,9653.382522,0.000000,9853.850159,0.000000,10035.311150,0.000000,
20207,3184.413895,0.000000,3136.549009,0.000000,3104.444646,0.000000,
20209,205863.374779,0.000000,233493.165021,0.000000,255823.141785,0.000000,
21001,24413.811473,0.000000,27616.179533,0.000000,30181.070137,0.000000,
21003,27051.201761,0.000000,31020.132189,0.000000,34198.309614,0.000000,
21005,31934.081667,0.000000,37733.845039,0.000000,42373.655736,0.000000,
21007,9987.896669,0.000000,10966.064198,0.000000,11752.326648,0.000000,
21009,60141.175177,0.000000,70021.435175,0.000000,77935.018903,0.000000,
21011,15205.361673,0.000000,17231.706185,0.000000,18852.781795,0.000000,
21013,35400.968653,0.000000,39204.980699,0.000000,42272.670990,0.000000,
21015,186712.012481,0.000000,224388.270302,0.000000,254531.011982,0.000000,
21017,26274.960371,0.000000,29781.884419,0.000000,32592.641744,0.000000,
21019,67748.253841,0.000000,77967.585862,0.000000,86170.123799,0.000000,
21021,40566.715465,0.000000,47309.782215,0.000000,52713.729519,0.000000,
21023,10456.377501,0.000000,11562.631011,0.000000,12450.128217,0.000000,
21025,17521.286783,0.000000,19577.018364,0.000000,21231.225315,0.000000,
21027,27157.728014,0.000000,31194.606735,0.000000,34426.441119,0.000000,
21029,118740.145773,0.000000,143371.734218,0.000000,163077.004973,0.000000,
21031,16909.305025,0.000000,19267.588251,0.000000,21162.039201,0.000000,
21033,16235.031802,0.000000,18048.403298,0.000000,19501.328885,0.000000,
21035,53660.428257,0.000000,62663.098010,0.000000,69871.032209,0.000000,
21037,120676.296766,0.000000,137990.982915,0.000000,151923.756871,0.000000,
21039,5926.610496,0.000000,6409.245676,0.000000,6799.560261,0.000000,
21041,14949.145806,0.000000,17273.040751,0.000000,19144.136222,0.000000,
21043,38380.806562,0.000000,44292.876910,0.000000,49023.504162,0.000000,
21045,20745.337694,0.000000,23423.218180,0.000000,25571.118759,0.000000,
21047,106657.691947,0.000000,124726.405669,0.000000,139200.622296,0.000000,
21049,52482.653775,0.000000,61894.540233,0.000000,69435.232142,0.000000,
21051,29134.711418,0.000000,33279.688009,0.000000,36601.042496,0.000000,
21053,14079.938116,0.000000,16181.657668,0.000000,17863.033309,0.000000,
21055,11335.319920,0.000000,12489.125144,0.000000,13420.911623,0.000000,
21057,8498.126436,0.000000,9429.327549,0.000000,10184.107467,0.000000,
21059,143256.262107,0.000000,169419.725616,0.000000,190405.326200,0.000000,
21061,17309.575494,0.000000,20133.083414,0.000000,22393.059250,0.000000,
21063,10281.764480,0.000000,11645.535273,0.000000,12739.772314,0.000000,
21065,20155.102214,0.000000,23256.321957,0.000000,25748.562435,0.000000,
21067,459981.372369,0.000000,551015.054425,0.000000,623862.108246,0.000000,
21069,18702.446693,0.000000,21112.641006,0.000000,23040.796456,0.000000,
21071,53435.760020,0.000000,61238.715324,0.000000,67503.697168,0.000000,
21073,74464.178115,0.000000,88427.450417,0.000000,99605.102952,0.000000,
21075,7461.048459,0.000000,7899.920811,0.000000,8272.670837,0.000000,
21077,12514.267146,0.000000,14670.810105,0.000000,16396.044472,0.000000,
21079,23400.047896,0.000000,26989.266325,0.000000,29866.268991,0.000000,
21081,37056.887076,0.000000,43870.609205,0.000000,49323.543298,0.000000,
21083,49042.312824,0.000000,55656.638298,0.000000,60954.824279,0.000000,
21085,37703.684012,0.000000,44184.030179,0.000000,49368.307112,0.000000,
21087,14448.688206,0.000000,16234.573220,0.000000,17663.281231,0.000000,
21089,54715.873350,0.000000,64646.637474,0.000000,72599.652546,0.000000,
21091,11710.549003,0.000000,13459.200301,0.000000,14858.121339,0.000000,
21093,163993.872992,0.000000,196296.326690,0.000000,222144.241638,0.000000,
21095,33306.633439,0.000000,35923.998540,0.000000,38103.903714,0.000000,
21097,25197.019375,0.000000,28749.181044,0.000000,31595.316604,0.000000,
21099,23896.188379,0.000000,27084.133481,0.000000,29636.785340,0.000000,
21101,66613.039447,0.000000,78062.074110,0.000000,87241.963986,0.000000,
21103,20873.336970,0.000000,23920.856330,0.000000,26360.900722,0.000000,
21105,4960.432894,0.000000,5006.293929,0.000000,5047.608437,0.000000,
21107,64828.865874,0.000000,74907.751647,0.000000,82992.886987,0.000000,
21109,18125.429701,0.000000,20715.806900,0.000000,22792.709677,0.000000,
21111,1090123.601796,0.000000,1285549.197904,0.000000,1442257.336034,0.000000,
21113,73632.708632,0.000000,87558.093903,0.000000,98698.402119,0.000000,
21115,32170.533236,0.000000,37083.096024,0.000000,41022.747300,0.000000,
21117,231793.958043,0.000000,272092.013416,0.000000,304406.541751,0.000000,
21119,22001.598422,0.000000,25150.502265,0.000000,27668.538469,0.000000,
21121,44433.753709,0.000000,51395.363500,0.000000,56971.444352,0.000000,
21123,19685.736117,0.000000,22720.662554,0.000000,25148.603704,0.000000,
21125,89964.761064,0.000000,107262.910438,0.000000,121103.247490,0.000000,
21127,21100.101604,0.000000,24021.081310,0.000000,26359.348512,0.000000,
21129,9334.070427,0.000000,10145.448968,0.000000,10794.191096,0.000000,
21131,15722.634879,0.000000,18169.706766,0.000000,20130.620708,0.000000,
21133,31273.517172,0.000000,35144.909372,0.000000,38275.529468,0.000000,
21135,17853.654228,0.000000,20079.487637,0.000000,21860.977145,0.000000,
21137,34236.696664,0.000000,39508.404072,0.000000,43726.941011,0.000000,
21139,12937.149927,0.000000,14869.105038,0.000000,16414.966610,0.000000,
21141,37058.234444,0.000000,42677.970129,0.000000,47183.886703,0.000000,
21143,11435.623659,0.000000,13093.149351,0.000000,14419.169906,0.000000,
21145,93743.301435,0.000000,109575.061341,0.000000,122270.555363,0.000000,
21147,24945.729051,0.000000,28709.759599,0.000000,31723.117853,0.000000,
21149,11663.502030,0.000000,12874.532198,0.000000,13846.177011,0.000000,
21151,123904.027776,0.000000,146598.307773,0.000000,164759.997721,0.000000,
21153,17649.314602,0.000000,20082.798417,0.000000,22033.165011,0.000000,
21155,26947.411423,0.000000,30929.590188,0.000000,34122.983821,0.000000,
21157,47271.889448,0.000000,56042.374824,0.000000,63060.459394,0.000000,
21159,18152.132982,0.000000,21081.729223,0.000000,23428.142782,0.000000,
21161,22084.848328,0.000000,24692.929774,0.000000,26788.753271,0.000000,
21163,43661.994749,0.000000,52089.507562,0.000000,58831.517812,0.000000,
21165,8983.756208,0.000000,10533.465425,0.000000,11773.232798,0.000000,
21167,30198.832922,0.000000,35160.112258,0.000000,39132.265473,0.000000,
21169,13116.028559,0.000000,14799.581947,0.000000,16149.642998,0.000000,
21171,13651.662299,0.000000,15151.784541,0.000000,16352.121135,0.000000,
21173,39049.475064,0.000000,46032.473362,0.000000,51621.942413,0.000000,
21175,17008.771930,0.000000,18743.626745,0.000000,20135.994450,0.000000,
21177,40578.784584,0.000000,45726.285568,0.000000,49868.470912,0.000000,
21179,64745.626680,0.000000,76528.620489,0.000000,85955.015536,0.000000,
21181,8606.260252,0.000000,9439.280966,0.000000,10109.518662,0.000000,
21183,30574.687477,0.000000,34302.085659,0.000000,37292.528659,0.000000,
21185,92261.514966,0.000000,110041.130422,0.000000,124264.822788,0.000000,
21187,14409.114463,0.000000,16315.449964,0.000000,17841.034531,0.000000,
21189,5934.349831,0.000000,6631.938032,0.000000,7198.630945,0.000000,
21191,20090.057941,0.000000,23003.979777,0.000000,25336.478822,0.000000,
21193,36131.435480,0.000000,40302.105187,0.000000,43669.951940,0.000000,
21195,89952.064538,0.000000,103909.583614,0.000000,115102.397831,0.000000,
21197,19535.506994,0.000000,23371.198598,0.000000,26443.441415,0.000000,
21199,92552.613162,0.000000,109014.235791,0.000000,122192.735333,0.000000,
21201,2584.229863,0.000000,2759.737349,0.000000,2902.967098,0.000000,
21203,23241.447378,0.000000,26650.680443,0.000000,29376.965387,0.000000,
21205,33637.678983,0.000000,39368.371271,0.000000,43950.956579,0.000000,
21207,25601.890236,0.000000,30070.725233,0.000000,33645.793231,0.000000,
21209,68806.371081,0.000000,80726.530622,0.000000,90266.174867,0.000000,
21211,59518.298673,0.000000,69188.622390,0.000000,76926.881299,0.000000,
21213,24433.420130,0.000000,28392.774788,0.000000,31565.496997,0.000000,
21215,24310.028324,0.000000,28331.801688,0.000000,31549.220380,0.000000,
21217,35968.880669,0.000000,42287.184184,0.000000,47344.155355,0.000000,
21219,14777.527911,0.000000,16102.467281,0.000000,17164.566675,0.000000,
21221,19959.286503,0.000000,23046.984167,0.000000,25517.142298,0.000000,
21223,12365.480410,0.000000,14343.792757,0.000000,15926.442634,0.000000,
21225,18222.607695,0.000000,20043.180084,0.000000,21505.523424,0.000000,
21227,169997.400498,0.000000,201263.056964,0.000000,226290.613315,0.000000,
21229,14546.793733,0.000000,16109.976799,0.000000,17361.066788,0.000000,
21231,29234.608987,0.000000,34024.044645,0.000000,37855.593172,0.000000,
21233,15230.515646,0.000000,16171.352096,0.000000,16936.216045,0.000000,
21235,49763.280448,0.000000,57658.117092,0.000000,63984.110529,0.000000,
21237,9517.200262,0.000000,10750.912011,0.000000,11740.188625,0.000000,
21239,37278.694278,0.000000,44105.587894,0.000000,49566.392489,0.000000,
22001,85524.770182,432.499171,98702.835275,849.669137,109262.877249,1140.333796,
22003,33778.272726,0.000000,38254.898749,0.000000,41843.868395,0.000000,
22005,164860.842069,6566.067070,196917.395016,11035.976116,222570.592036,15333.562588,
22007,32747.389783,11472.774043,37874.784157,17119.807157,41976.699657,21183.932719,
22009,54817.444268,0.428374,61861.460550,0.838343,67516.410648,1.161276,
22011,54095.080042,0.000000,64318.170180,0.575195,72501.697028,1.223485,
22013,17870.276503,0.000000,19752.521911,0.000000,21265.069776,0.000000,
22015,178924.737190,0.000000,213572.646718,0.000000,241313.911423,0.000000,
22017,376081.328942,0.000000,443882.127638,0.000000,498279.148640,0.000000,
22019,294934.185706,6915.393997,351939.612735,13207.266843,397572.307865,20725.030622,
22021,13035.567045,0.000000,14685.448411,0.000000,16008.171985,0.000000,
22023,10641.459527,4399.254964,12703.383751,8992.927971,14352.923129,11513.919282,
22025,12740.400063,0.000000,14093.856557,0.000000,15178.212789,0.000000,
22027,19503.465608,0.000000,20948.530940,0.000000,22140.287282,0.000000,
22029,29422.000963,0.000000,34199.238546,0.000000,38037.108546,0.000000,
22031,34526.475516,0.000000,38890.193216,0.000000,42391.500012,0.000000,
22033,703362.074840,531.907236,848759.162759,929.069275,965110.258118,1108.012066,
22035,8450.181178,0.000000,8990.571189,0.000000,9463.631208,0.000000,
22037,27960.923842,0.358405,32179.051602,2.064239,35553.553810,2.064239,
22039,45313.240417,0.000000,51731.988760,0.000000,56889.434277,0.000000,
22041,24337.024494,0.000000,26421.633274,0.000000,28120.786176,0.000000,
22043,30131.025711,0.000000,34514.160472,0.000000,38028.258548,0.000000,
22045,109190.796729,4981.109383,129275.012558,10135.764981,145359.382184,13909.437710,
22047,43085.546042,573.162438,48409.668470,2578.974723,52690.456226,4504.626246,
22049,21359.035717,0.000000,24156.274749,0.000000,26397.655811,0.000000,
22051,737363.206949,12775.748614,906276.084218,20155.937318,1041406.386033,22732.196011,
22053,42777.926106,753.165280,49054.087731,1857.203698,54082.130174,2593.996078,
22055,352432.016528,444.744897,425083.760277,1553.336369,483213.764693,1980.691991,
22057,147882.311705,42002.084343,176478.270190,62732.577427,199360.086676,82599.998500,
22059,20295.999458,0.000000,23252.309875,0.000000,25620.426045,0.000000,
22061,66709.443803,0.000000,77915.846650,0.000000,86889.313546,0.000000,
22063,200757.371906,7430.305574,241104.819241,10339.406792,273382.777109,11524.447201,
22065,13447.203978,0.000000,14323.201895,0.000000,15054.214582,0.000000,
22067,37494.263478,0.000000,42876.824973,0.000000,47217.064534,0.000000,
22069,53625.057496,0.000000,61370.151314,0.000000,67585.188922,0.000000,
22071,464455.037251,3014.496704,531554.162240,4892.121812,585730.966602,5948.169015,
22073,232265.411515,0.000000,275998.738346,0.000000,311007.663028,0.000000,
22075,35859.589409,1776.614125,42674.106592,2275.669293,48131.617354,2600.053618,
22077,30304.064947,18.803343,34420.494321,30.706085,37716.956337,166.040581,
22079,191346.243663,0.000000,224784.919933,0.000000,251576.823174,0.000000,
22081,10637.920132,0.000000,11580.807251,0.000000,12354.873752,0.000000,
22083,23837.517814,0.000000,25689.015624,0.000000,27191.824856,0.000000,
22085,34257.893881,0.000000,39923.988469,0.000000,44462.633156,0.000000,
22087,69375.525989,692.022281,87746.156741,1619.824204,102445.625084,1726.124881,
22089,84605.800289,18378.190845,102157.703499,29814.561698,116199.226067,38955.102306,
22091,15573.496372,0.000000,18014.240127,0.000000,19967.979666,0.000000,
22093,30596.730636,7845.395065,35352.312699,11937.747129,39165.099817,14474.521725,
22095,73511.589270,6084.139074,88708.457003,10089.265538,100870.718685,17540.555508,
22097,116308.536901,6.641296,134695.698728,16.058670,149436.354211,27.080430,
22099,79274.621926,1808.072722,94367.111103,3028.438650,106447.654490,4616.105080,
22101,79627.479477,10353.506656,93630.148091,16074.463725,104846.344188,21934.717862,
22103,380127.640912,15015.460736,460991.159804,32486.288068,525683.586147,46099.462530,
22105,179060.213357,7299.130217,211368.517000,8749.771997,237224.080679,9319.687673,
