County FIPS,Total Population 2042,Affected Population 2042,Total Population 2059,Affected Population 2059,Total Population 2071,Affected Population 2071,Total Population 2082,Affected Population 2082,Total Population 2091,Affected Population 2091,Total Population 2100,Affected Population 2100,
27153,30299.237289,0.000000,33025.908490,0.000000,34950.617573,0.000000,36714.934233,0.000000,38158.466046,0.000000,39601.997858,0.000000,
27155,3669.848359,0.000000,3712.484547,0.000000,3744.869402,0.000000,3775.897895,0.000000,3802.101776,0.000000,3828.950012,0.000000,
27157,27287.298554,0.000000,30196.763874,0.000000,32250.504101,0.000000,34133.099308,0.000000,35673.404478,0.000000,37213.709648,0.000000,
27159,17279.963507,0.000000,19054.739523,0.000000,20307.522593,0.000000,21455.907073,0.000000,22395.494375,0.000000,23335.081678,0.000000,
27161,23186.768590,0.000000,25377.348277,0.000000,26923.639820,0.000000,28341.073735,0.000000,29500.792393,0.000000,30660.511051,0.000000,
27163,337141.283051,0.000000,389860.724251,0.000000,427074.898420,0.000000,461188.158290,0.000000,489099.170745,0.000000,517010.312841,0.000000,
27165,12692.464394,0.000000,13482.975099,0.000000,14043.234953,0.000000,14558.131916,0.000000,14980.219812,0.000000,15402.946754,0.000000,
27167,7126.482487,0.000000,7426.988800,0.000000,7641.159053,0.000000,7838.682247,0.000000,8001.022314,0.000000,8163.938045,0.000000,
27169,62717.573313,0.000000,68800.214081,0.000000,73097.163214,0.000000,77037.988810,0.000000,80263.494331,0.000000,83489.943740,0.000000,
27171,169675.440686,0.000000,193611.062656,0.000000,210506.795811,0.000000,225994.551203,0.000000,238666.351069,0.000000,251338.150936,0.000000,
27173,11072.938411,0.000000,11424.863458,0.000000,11677.658265,0.000000,11911.955146,0.000000,12105.216048,0.000000,12299.710421,0.000000,
28001,41705.396445,0.000000,46779.371517,0.000000,50375.088200,0.000000,53679.089998,0.000000,56387.048824,0.000000,59098.612687,0.000000,
28003,48540.634769,0.000000,54726.331552,0.000000,59100.504490,0.000000,63114.611835,0.000000,66401.535372,0.000000,69690.517346,0.000000,
28005,15041.592694,0.000000,16075.211529,0.000000,16811.927665,0.000000,17491.390901,0.000000,18049.823663,0.000000,18610.227412,0.000000,
28007,22458.417770,0.000000,23969.919813,0.000000,25048.501042,0.000000,26043.923789,0.000000,26862.407819,0.000000,27684.055071,0.000000,
28009,10525.366602,0.000000,11511.925955,0.000000,12211.144118,0.000000,12853.732490,0.000000,13380.476070,0.000000,13907.995068,0.000000,
28011,36673.611437,0.000000,38281.628153,0.000000,39484.207483,0.000000,40624.439586,0.000000,41579.680783,0.000000,42552.068937,0.000000,
28013,17480.405305,0.000000,18817.508855,0.000000,19764.726717,0.000000,20634.974374,0.000000,21348.183004,0.000000,22062.323381,0.000000,
28015,12728.200336,0.000000,13923.481160,0.000000,14782.735448,0.000000,15579.238006,0.000000,16236.200917,0.000000,16897.256993,0.000000,
28017,20847.498314,0.000000,22682.657762,0.000000,23982.673595,0.000000,25176.986865,0.000000,26155.723110,0.000000,27135.677949,0.000000,
28019,10085.737882,0.000000,10925.616888,0.000000,11523.257856,0.000000,12073.864014,0.000000,12526.028433,0.000000,12979.498083,0.000000,
28021,12212.499325,0.000000,13671.393403,0.000000,14712.572026,0.000000,15673.172766,0.000000,16462.685529,0.000000,17254.885984,0.000000,
28023,20733.321187,0.000000,22848.091957,0.000000,24347.684698,0.000000,25726.268002,0.000000,26856.590462,0.000000,27988.787194,0.000000,
28025,26444.694994,0.000000,29501.851070,0.000000,31668.492408,0.000000,33659.531467,0.000000,35291.524278,0.000000,36925.818281,0.000000,
28027,28038.616441,0.000000,29215.798153,0.000000,30102.120176,0.000000,30945.805186,0.000000,31654.569427,0.000000,32377.570414,0.000000,
28029,34464.126710,0.000000,37209.441532,0.000000,39163.295763,0.000000,40963.577579,0.000000,42442.108921,0.000000,43925.000100,0.000000,
28031,24888.232543,0.000000,27745.192580,0.000000,29764.776399,0.000000,31617.760095,0.000000,33134.868726,0.000000,34652.788873,0.000000,
28033,222606.073404,0.000000,255223.453594,0.000000,278250.485955,0.000000,299360.338039,0.000000,316633.084810,0.000000,333906.653685,0.000000,
28035,100317.903226,0.000000,113858.170500,0.000000,123429.627975,0.000000,132211.311905,0.000000,139401.041385,0.000000,146594.450551,0.000000,
28037,9243.847667,0.000000,9835.017793,0.000000,10256.303511,0.000000,10644.797314,0.000000,10964.054231,0.000000,11284.407097,0.000000,
28039,30543.240295,0.000000,34798.380486,0.000000,37803.201230,0.000000,40558.319899,0.000000,42812.933817,0.000000,45067.883760,0.000000,
28041,17926.629156,0.000000,19788.192024,0.000000,21102.236400,0.000000,22306.777079,0.000000,23292.310362,0.000000,24277.843645,0.000000,
28043,28746.846806,0.000000,32409.611654,0.000000,35004.940550,0.000000,37389.599862,0.000000,39344.025823,0.000000,41301.040489,0.000000,
28045,62930.537288,2529.037184,73085.554742,5955.780830,80254.179311,9100.334755,86825.606889,11628.483157,92202.329525,13892.912654,97579.121304,16266.958901,
28047,263800.852540,4752.326491,304097.970660,11420.861788,332549.837541,14232.444252,358634.698929,17818.109598,379979.269405,21757.906343,401325.733040,26882.067573,
28049,338553.635849,0.000000,388200.008676,0.000000,423277.109338,0.000000,455449.814655,0.000000,481784.132143,0.000000,508127.159861,0.000000,
28051,21305.092745,0.000000,22509.161746,0.000000,23390.137406,0.000000,24215.309644,0.000000,24900.914079,0.000000,25594.606748,0.000000,
28053,9382.990918,0.000000,9493.252028,0.000000,9609.004242,0.000000,9736.473331,0.000000,9853.394728,0.000000,9980.036141,0.000000,
28055,1183.744811,0.000000,1102.302463,0.000000,1054.082991,0.000000,1015.092900,0.000000,986.267714,0.000000,959.806839,0.000000,
28057,29878.062969,0.000000,33351.578334,0.000000,35807.247382,0.000000,38060.463379,0.000000,39905.321711,0.000000,41751.211444,0.000000,
28059,201754.863404,8867.817644,234730.853830,18854.366863,258012.083934,23330.809992,279355.558004,27942.010843,296819.813201,33447.771351,314285.172691,42621.451624,
28061,21014.113290,0.000000,23068.795901,0.000000,24520.100192,0.000000,25851.018043,0.000000,26940.290798,0.000000,28029.832943,0.000000,
28063,9349.581672,0.000000,10214.582590,0.000000,10833.017084,0.000000,11404.327629,0.000000,11874.369034,0.000000,12346.414312,0.000000,
28065,15373.266214,0.000000,16935.191213,0.000000,18044.115172,0.000000,19064.323103,0.000000,19901.264051,0.000000,20739.945212,0.000000,
28067,87755.946838,0.000000,98432.855749,0.000000,105988.457241,0.000000,112925.150339,0.000000,118606.986219,0.000000,124293.730323,0.000000,
28069,11124.097765,0.000000,11474.492973,0.000000,11727.712503,0.000000,11963.175240,0.000000,12157.817213,0.000000,12354.000027,0.000000,
28071,62430.290100,0.000000,70379.015513,0.000000,75993.546136,0.000000,81142.298450,0.000000,85356.169976,0.000000,89571.018219,0.000000,
28073,76175.895361,0.000000,86991.860554,0.000000,94626.811805,0.000000,101625.607282,0.000000,107351.949736,0.000000,113078.336014,0.000000,
28075,102844.150377,0.000000,114766.523722,0.000000,123196.833353,0.000000,130932.993198,0.000000,137267.616101,0.000000,143606.173113,0.000000,
28077,16240.067461,0.000000,18003.686487,0.000000,19250.621276,0.000000,20394.814344,0.000000,21331.675575,0.000000,22269.085936,0.000000,
28079,28784.168774,0.000000,31481.480656,0.000000,33395.129785,0.000000,35154.881648,0.000000,36598.029620,0.000000,38043.793911,0.000000,
28081,113118.477431,0.000000,129021.087101,0.000000,140252.430406,0.000000,150551.254964,0.000000,158979.618703,0.000000,167409.580337,0.000000,
28083,37154.929367,0.000000,39967.576617,0.000000,42004.722801,0.000000,43901.435426,0.000000,45470.705347,0.000000,47053.429338,0.000000,
28085,44772.969061,0.000000,50003.027399,0.000000,53702.066024,0.000000,57097.016866,0.000000,59877.205706,0.000000,62659.346048,0.000000,
28087,81861.954224,0.000000,93583.308660,0.000000,101877.275617,0.000000,109491.523190,0.000000,115728.187558,0.000000,121970.144959,0.000000,
28089,129836.038682,0.000000,148273.189161,0.000000,161311.763698,0.000000,173277.191407,0.000000,183074.935028,0.000000,192878.673928,0.000000,
28091,34325.613522,0.000000,38215.763563,0.000000,40974.465301,0.000000,43510.511952,0.000000,45589.769422,0.000000,47672.365597,0.000000,
28093,48796.974324,0.000000,55104.536201,0.000000,59575.118590,0.000000,63683.503651,0.000000,67051.074834,0.000000,70423.421732,0.000000,
28095,45996.968028,0.000000,50784.127257,0.000000,54177.931622,0.000000,57297.373963,0.000000,59854.735571,0.000000,62416.076527,0.000000,
28097,12513.767568,0.000000,13366.773156,0.000000,13971.195963,0.000000,14526.602976,0.000000,14981.851497,0.000000,15437.751312,0.000000,
28099,37299.999449,0.000000,41390.799713,0.000000,44286.147791,0.000000,46944.704644,0.000000,49122.600168,0.000000,51302.623142,0.000000,
28101,26099.931098,0.000000,28446.818178,0.000000,30107.525495,0.000000,31632.203744,0.000000,32881.092357,0.000000,34131.095481,0.000000,
28103,12149.019188,0.000000,12560.635813,0.000000,12871.075579,0.000000,13166.951331,0.000000,13415.759639,0.000000,13669.776006,0.000000,
28105,63802.058133,0.000000,72256.114552,0.000000,78226.446426,0.000000,83700.859200,0.000000,88180.897961,0.000000,92661.701363,0.000000,
28107,43067.267612,0.000000,47535.376824,0.000000,50707.891383,0.000000,53626.783541,0.000000,56021.456609,0.000000,58421.210830,0.000000,
28109,76773.087179,0.000000,87934.845407,0.000000,95813.733568,0.000000,103036.047716,0.000000,108945.213837,0.000000,114854.379958,0.000000,
28111,15894.474387,0.000000,17828.156413,0.000000,19193.283263,0.000000,20444.753177,0.000000,21468.746658,0.000000,22492.790590,0.000000,
28113,50983.280747,0.000000,56666.172577,0.000000,60689.225799,0.000000,64383.754541,0.000000,67410.614354,0.000000,70440.658150,0.000000,
28115,37990.830281,0.000000,42283.469425,0.000000,45320.472204,0.000000,48108.384951,0.000000,50391.810564,0.000000,52677.118067,0.000000,
28117,32340.687043,0.000000,36084.313497,0.000000,38731.188217,0.000000,41159.942130,0.000000,43148.562649,0.000000,45138.310987,0.000000,
28119,7683.990818,0.000000,7565.403256,0.000000,7515.669902,0.000000,7488.965448,0.000000,7478.174692,0.000000,7475.829250,0.000000,
28121,199496.142883,0.000000,230234.955354,0.000000,251934.621695,0.000000,271826.960936,0.000000,288103.103361,0.000000,304379.710643,0.000000,
28123,36059.291291,0.000000,40226.955169,0.000000,43173.241719,0.000000,45876.554646,0.000000,48089.893374,0.000000,50304.434884,0.000000,
28125,4727.142673,0.000000,4681.533152,0.000000,4667.217344,0.000000,4664.120025,0.000000,4667.491671,0.000000,4675.395173,0.000000,
28127,35329.850374,0.000000,39446.108762,0.000000,42354.417983,0.000000,45021.925919,0.000000,47205.365262,0.000000,49389.530305,0.000000,
28129,19932.605848,0.000000,21783.983077,0.000000,23094.307249,0.000000,24297.468485,0.000000,25283.107101,0.000000,26269.717753,0.000000,
28131,23591.814993,0.000000,26640.712171,0.000000,28792.874885,0.000000,30765.690706,0.000000,32379.812741,0.000000,33993.934777,0.000000,
28133,30603.595614,0.000000,31521.866202,0.000000,32239.875340,0.000000,32937.130449,0.000000,33530.613577,0.000000,34141.739428,0.000000,
28135,15315.474506,0.000000,15346.055134,0.000000,15405.797970,0.000000,15482.137234,0.000000,15557.387432,0.000000,15642.508018,0.000000,
28137,36635.204923,0.000000,40791.201959,0.000000,43731.460269,0.000000,46430.364030,0.000000,48640.700927,0.000000,50852.671231,0.000000,
28139,27722.120255,0.000000,30596.484663,0.000000,32624.676233,0.000000,34483.391411,0.000000,36003.874644,0.000000,37524.131715,0.000000,
28141,25187.029832,0.000000,28207.059346,0.000000,30342.371136,0.000000,32301.778573,0.000000,33906.157337,0.000000,35511.495249,0.000000,
28143,11332.435577,0.000000,11744.551018,0.000000,12064.500158,0.000000,12373.852014,0.000000,12636.334260,0.000000,12905.957962,0.000000,
28145,34918.403894,0.000000,39099.539421,0.000000,42062.904090,0.000000,44786.149739,0.000000,47018.331866,0.000000,49253.671753,0.000000,
28147,18951.474455,0.000000,20826.201532,0.000000,22153.587882,0.000000,23372.719819,0.000000,24371.622204,0.000000,25371.649105,0.000000,
28149,63780.810623,0.000000,71773.276895,0.000000,77442.400704,0.000000,82654.704392,0.000000,86928.620590,0.000000,91209.749370,0.000000,
28151,62600.602352,0.000000,68930.486705,0.000000,73469.086977,0.000000,77668.570133,0.000000,81127.382018,0.000000,84603.644249,0.000000,
28153,27199.886269,0.000000,30636.733620,0.000000,33068.204041,0.000000,35300.204877,0.000000,37128.284709,0.000000,38957.846995,0.000000,
28155,12039.060682,0.000000,13020.027758,0.000000,13717.134640,0.000000,14358.858323,0.000000,14885.543198,0.000000,15413.513331,0.000000,
28157,11353.024787,0.000000,12147.111882,0.000000,12714.923895,0.000000,13239.635648,0.000000,13671.489277,0.000000,14105.334718,0.000000,
28159,23673.906023,0.000000,26033.968534,0.000000,27705.360822,0.000000,29240.583898,0.000000,30498.530999,0.000000,31757.916155,0.000000,
28161,15030.793582,0.000000,16367.954802,0.000000,17317.745718,0.000000,18191.806310,0.000000,18909.006378,0.000000,19627.817125,0.000000,
28163,30889.766428,0.000000,32466.989964,0.000000,33610.942557,0.000000,34677.100054,0.000000,35559.901300,0.000000,36450.860101,0.000000,
29001,30915.085808,0.000000,33799.127772,0.000000,35840.377788,0.000000,37714.710046,0.000000,39250.187888,0.000000,40787.186694,0.000000,
29003,21263.627996,0.000000,23378.138790,0.000000,24874.196248,0.000000,26247.609260,0.000000,27372.542945,0.000000,28498.447506,0.000000,
29005,5725.691311,0.000000,5773.561346,0.000000,5815.890849,0.000000,5859.604586,0.000000,5898.318204,0.000000,5939.330055,0.000000,
29007,30035.783473,0.000000,32460.110523,0.000000,34179.315735,0.000000,35759.861144,0.000000,37055.823129,0.000000,38353.974339,0.000000,
29009,46257.934604,0.000000,52032.201400,0.000000,56112.664915,0.000000,59855.677631,0.000000,62919.692627,0.000000,65984.913974,0.000000,
29011,13988.366832,0.000000,14850.221058,0.000000,15463.938579,0.000000,16029.631466,0.000000,16494.360557,0.000000,16960.574448,0.000000,
29013,18727.486743,0.000000,19658.352118,0.000000,20320.394596,0.000000,20930.153421,0.000000,21430.793560,0.000000,21932.804606,0.000000,
29015,25780.864820,0.000000,29214.100618,0.000000,31637.561181,0.000000,33859.066697,0.000000,35676.662119,0.000000,37494.257541,0.000000,
29017,14874.135144,0.000000,16241.531250,0.000000,17208.625862,0.000000,18096.220513,0.000000,18823.095017,0.000000,19550.488386,0.000000,
29019,224678.049577,0.000000,257429.740835,0.000000,280551.545817,0.000000,301748.277216,0.000000,319092.120711,0.000000,336436.804331,0.000000,
29021,104511.845864,0.000000,112873.663699,0.000000,118846.605904,0.000000,124362.665553,0.000000,128900.466339,0.000000,133457.582537,0.000000,
29023,55015.792280,0.000000,61519.164121,0.000000,66120.248730,0.000000,70343.944784,0.000000,73803.323623,0.000000,77265.534030,0.000000,
29025,10538.225459,0.000000,11027.265621,0.000000,11375.919280,0.000000,11697.542981,0.000000,11961.922456,0.000000,12227.274807,0.000000,
29027,58103.596962,0.000000,65341.164881,0.000000,70455.307062,0.000000,75146.260780,0.000000,78986.090252,0.000000,82827.292798,0.000000,
29029,61885.271529,0.000000,71726.127501,0.000000,78672.614069,0.000000,85040.226756,0.000000,90250.091682,0.000000,95459.956608,0.000000,
29031,100303.986692,0.000000,113330.000207,0.000000,122526.137960,0.000000,130956.698424,0.000000,137854.897814,0.000000,144753.467088,0.000000,
29033,9332.653801,0.000000,9403.920004,0.000000,9466.765788,0.000000,9531.630545,0.000000,9589.074659,0.000000,9649.939702,0.000000,
29035,8002.218402,0.000000,8917.059417,0.000000,9562.829545,0.000000,10154.785496,0.000000,10639.113093,0.000000,11123.440689,0.000000,
29037,137954.230423,0.000000,158466.083287,0.000000,172945.038250,0.000000,186217.413633,0.000000,197076.629856,0.000000,207935.846078,0.000000,
29039,17429.493944,0.000000,19324.073104,0.000000,20664.861323,0.000000,21895.921523,0.000000,22904.367014,0.000000,23913.766822,0.000000,
29041,7624.220695,0.000000,7549.904148,0.000000,7509.781640,0.000000,7480.157859,0.000000,7460.239744,0.000000,7443.705628,0.000000,
29043,106231.396875,0.000000,121483.560330,0.000000,132249.793357,0.000000,142118.840298,0.000000,150193.515069,0.000000,158268.189839,0.000000,
29045,7434.164549,0.000000,7626.038274,0.000000,7763.831928,0.000000,7891.520282,0.000000,7996.829655,0.000000,8102.798461,0.000000,
29047,313073.947698,0.000000,361322.501544,0.000000,395381.085576,0.000000,426601.913718,0.000000,452146.507779,0.000000,477691.323135,0.000000,
29049,25991.400006,0.000000,28762.518704,0.000000,30720.142971,0.000000,32515.529491,0.000000,33985.025765,0.000000,35454.949135,0.000000,
29051,102560.859123,0.000000,116735.676310,0.000000,126743.635091,0.000000,135918.882061,0.000000,143426.680336,0.000000,150935.089745,0.000000,
29053,20205.695044,0.000000,21581.660156,0.000000,22559.291767,0.000000,23459.105817,0.000000,24197.505386,0.000000,24937.608413,0.000000,
29055,32737.535978,0.000000,37016.819507,0.000000,40037.490234,0.000000,42806.438399,0.000000,45071.941444,0.000000,47337.444489,0.000000,
29057,8589.999259,0.000000,8962.943593,0.000000,9228.835531,0.000000,9474.094920,0.000000,9675.680500,0.000000,9877.984670,0.000000,
29059,21234.672629,0.000000,23629.865868,0.000000,25320.610591,0.000000,26870.471835,0.000000,28138.547437,0.000000,29406.628846,0.000000,
29061,8585.419559,0.000000,8653.820831,0.000000,8713.564144,0.000000,8774.989276,0.000000,8829.272952,0.000000,8886.715188,0.000000,
29063,14040.635750,0.000000,14674.747160,0.000000,15126.070168,0.000000,15541.963775,0.000000,15883.568423,0.000000,16226.221147,0.000000,
29065,19800.418207,0.000000,22014.828032,0.000000,23577.940850,0.000000,25010.794266,0.000000,26183.128879,0.000000,27355.463492,0.000000,
29067,16606.133487,0.000000,18149.407516,0.000000,19242.068208,0.000000,20245.596659,0.000000,21067.832354,0.000000,21890.986356,0.000000,
29069,37001.124297,0.000000,39803.786428,0.000000,41811.093454,0.000000,43667.778141,0.000000,45196.875840,0.000000,46733.761331,0.000000,
29071,138846.835157,0.000000,158628.455146,0.000000,172592.557878,0.000000,185393.343815,0.000000,195866.933518,0.000000,206340.697105,0.000000,
29073,19567.830751,0.000000,21824.509191,0.000000,23417.458679,0.000000,24877.662375,0.000000,26072.374491,0.000000,27267.086606,0.000000,
29075,6565.385505,0.000000,6519.137037,0.000000,6498.238932,0.000000,6485.863087,0.000000,6479.816635,0.000000,6476.956646,0.000000,
29077,372418.889388,0.000000,424184.309558,0.000000,460750.415402,0.000000,494284.365258,0.000000,521730.322245,0.000000,549183.414086,0.000000,
29079,10803.246966,0.000000,11108.437567,0.000000,11329.638297,0.000000,11535.745971,0.000000,11706.392692,0.000000,11878.614307,0.000000,
29081,8894.171103,0.000000,8902.764292,0.000000,8920.794492,0.000000,8944.270368,0.000000,8967.676267,0.000000,8994.373768,0.000000,
29083,26384.009281,0.000000,28533.315052,0.000000,30057.072957,0.000000,31457.701787,0.000000,32606.005248,0.000000,33756.144027,0.000000,
29085,12815.472880,0.000000,14513.335536,0.000000,15711.826823,0.000000,16810.443836,0.000000,17709.312301,0.000000,18608.180766,0.000000,
29087,4769.909206,0.000000,4696.866026,0.000000,4655.653157,0.000000,4623.880074,0.000000,4601.511142,0.000000,4581.985108,0.000000,
29089,11035.001678,0.000000,11553.918227,0.000000,11925.350355,0.000000,12268.822252,0.000000,12551.656576,0.000000,12835.913873,0.000000,
29091,53295.389303,0.000000,60128.868764,0.000000,64956.032713,0.000000,69382.999708,0.000000,73006.319382,0.000000,76630.628239,0.000000,
29093,13260.536793,0.000000,14650.704484,0.000000,15631.999324,0.000000,16531.519595,0.000000,17267.490725,0.000000,18003.461855,0.000000,
29095,867475.406756,0.000000,971607.132017,0.000000,1045488.102978,0.000000,1113428.597018,0.000000,1169146.001193,0.000000,1224964.492955,0.000000,
29097,147271.105337,0.000000,163160.088971,0.000000,174406.517843,0.000000,184733.491384,0.000000,193193.527870,0.000000,201661.930153,0.000000,
29099,312324.357051,0.000000,362101.691709,0.000000,397239.776973,0.000000,429450.362395,0.000000,455804.889395,0.000000,482159.742104,0.000000,
29101,68894.185763,0.000000,77591.744979,0.000000,83732.688138,0.000000,89362.756115,0.000000,93969.703279,0.000000,98577.065758,0.000000,
29103,4067.397939,0.000000,4078.184748,0.000000,4092.881703,0.000000,4110.439560,0.000000,4127.261955,0.000000,4146.002869,0.000000,
29105,46909.457507,0.000000,52992.671277,0.000000,57288.932266,0.000000,61228.471420,0.000000,64452.518898,0.000000,67677.186113,0.000000,
29107,41144.022595,0.000000,45221.569064,0.000000,48104.716199,0.000000,50750.440344,0.000000,52916.841976,0.000000,55084.592539,0.000000,
29109,49188.187302,0.000000,54675.635702,0.000000,58550.848812,0.000000,62104.142598,0.000000,65012.003474,0.000000,67920.355605,0.000000,
29111,11447.515214,0.000000,12135.576249,0.000000,12626.384082,0.000000,13079.261616,0.000000,13451.591802,0.000000,13825.327999,0.000000,
29113,70305.529110,0.000000,79705.463014,0.000000,86340.710475,0.000000,92423.020647,0.000000,97399.456243,0.000000,102375.891839,0.000000,
29115,13310.891708,0.000000,13663.532736,0.000000,13923.106642,0.000000,14167.255550,0.000000,14370.772949,0.000000,14577.243770,0.000000,
29117,16787.238919,0.000000,17640.353348,0.000000,18248.411790,0.000000,18809.234107,0.000000,19270.178822,0.000000,19732.771748,0.000000,
29119,29187.026150,0.000000,32428.617910,0.000000,34717.308185,0.000000,36815.574578,0.000000,38532.521830,0.000000,40249.614805,0.000000,
29121,16952.118787,0.000000,17727.363014,0.000000,18284.606723,0.000000,18801.236496,0.000000,19227.455776,0.000000,19656.438970,0.000000,
29123,15326.088515,0.000000,16999.377962,0.000000,18180.523454,0.000000,19263.240155,0.000000,20149.099274,0.000000,21034.958393,0.000000,
29125,11269.875057,0.000000,12394.938811,0.000000,13189.101460,0.000000,13917.083889,0.000000,14512.705876,0.000000,15108.327863,0.000000,
29127,33565.440148,0.000000,36143.151357,0.000000,37983.020232,0.000000,39681.323820,0.000000,41077.933525,0.000000,42480.090779,0.000000,
29129,3560.693602,0.000000,3485.466416,0.000000,3439.144576,0.000000,3400.629338,0.000000,3371.505495,0.000000,3344.257044,0.000000,
29131,32934.187283,0.000000,37190.093182,0.000000,40194.738554,0.000000,42949.277142,0.000000,45203.161510,0.000000,47457.180984,0.000000,
29133,15338.853073,0.000000,15912.624878,0.000000,16335.114099,0.000000,16732.457548,0.000000,17063.599062,0.000000,17399.453345,0.000000,
29135,18580.089044,0.000000,20173.285285,0.000000,21301.361073,0.000000,22337.432813,0.000000,23186.332926,0.000000,24036.174650,0.000000,
29137,9448.497971,0.000000,9769.812392,0.000000,10000.374580,0.000000,10213.906308,0.000000,10389.935005,0.000000,10567.000554,0.000000,
29139,14235.859063,0.000000,15296.738391,0.000000,16046.884584,0.000000,16735.278123,0.000000,17298.972664,0.000000,17863.033582,0.000000,
29141,27382.389571,0.000000,31051.647320,0.000000,33641.711613,0.000000,36015.937215,0.000000,37958.485435,0.000000,39901.033655,0.000000,
29143,19656.788210,0.000000,20128.801013,0.000000,20491.518614,0.000000,20840.926786,0.000000,21136.928309,0.000000,21440.800822,0.000000,
29145,76363.181752,0.000000,86047.468668,0.000000,92884.870106,0.000000,99153.330886,0.000000,104282.585128,0.000000,109412.244941,0.000000,
29147,26023.118806,0.000000,27492.534862,0.000000,28542.910754,0.000000,29513.408538,0.000000,30312.086123,0.000000,31114.403186,0.000000,
29149,12858.859228,0.000000,13896.710946,0.000000,14631.217484,0.000000,15305.626512,0.000000,15858.089368,0.000000,16411.081775,0.000000,
29151,17303.716296,0.000000,19134.169802,0.000000,20426.254630,0.000000,21610.665722,0.000000,22579.729343,0.000000,23548.792964,0.000000,
29153,12094.102586,0.000000,13346.406625,0.000000,14230.385946,0.000000,15040.700323,0.000000,15703.684814,0.000000,16366.669305,0.000000,
29155,18210.581382,0.000000,18383.536148,0.000000,18557.964755,0.000000,18747.310190,0.000000,18919.631508,0.000000,19105.345039,0.000000,
29157,24111.313673,0.000000,26739.448631,0.000000,28595.678384,0.000000,30297.848655,0.000000,31690.912589,0.000000,33084.274264,0.000000,
29159,51515.535489,0.000000,56597.771037,0.000000,60197.969070,0.000000,63505.542125,0.000000,66216.202240,0.000000,68930.360819,0.000000,
29161,59738.787529,0.000000,67572.552018,0.000000,73102.268128,0.000000,78171.174561,0.000000,82318.461644,0.000000,86465.748726,0.000000,
29163,20887.183711,0.000000,22124.843138,0.000000,23004.192112,0.000000,23813.596157,0.000000,24477.859186,0.000000,25143.714362,0.000000,
29165,126178.917168,0.000000,145762.363979,0.000000,159586.668375,0.000000,172259.356957,0.000000,182628.170462,0.000000,192997.181833,0.000000,
29167,39387.655089,0.000000,43769.986249,0.000000,46863.396479,0.000000,49699.022524,0.000000,52019.080196,0.000000,54339.137869,0.000000,
29169,69119.340695,0.000000,77734.457704,0.000000,83815.716768,0.000000,89390.204244,0.000000,93951.148543,0.000000,98512.092841,0.000000,
29171,4980.777702,0.000000,4983.965914,0.000000,4992.166992,0.000000,5003.147877,0.000000,5014.228191,0.000000,5026.954008,0.000000,
29173,12441.747735,0.000000,13631.051352,0.000000,14475.539056,0.000000,15252.533375,0.000000,15889.991749,0.000000,16528.807811,0.000000,
29175,29989.912140,0.000000,32492.582284,0.000000,34276.395411,0.000000,35921.511483,0.000000,37273.509412,0.000000,38630.192980,0.000000,
29177,29036.032716,0.000000,32007.847407,0.000000,34112.757699,0.000000,36046.397271,0.000000,37630.958537,0.000000,39217.468710,0.000000,
29179,8164.203840,0.000000,8937.239621,0.000000,9483.657500,0.000000,9984.979249,0.000000,10395.419183,0.000000,10806.070591,0.000000,
29181,17855.021460,0.000000,19823.904079,0.000000,21214.957200,0.000000,22490.822178,0.000000,23535.156717,0.000000,24579.841552,0.000000,
29183,517357.351767,0.000000,600516.377011,0.000000,659221.064551,0.000000,713036.134561,0.000000,757068.121163,0.000000,801101.264432,0.000000,
29185,11059.591501,0.000000,11704.526863,0.000000,12163.029162,0.000000,12585.204446,0.000000,12931.753973,0.000000,13279.189807,0.000000,
29186,24026.884867,0.000000,27129.927653,0.000000,29320.982463,0.000000,31329.846050,0.000000,32973.704326,0.000000,34617.754769,0.000000,
29187,85085.568320,0.000000,95044.547379,0.000000,102081.086839,0.000000,108535.138196,0.000000,113818.083048,0.000000,119102.880602,0.000000,
29189,1404014.135507,0.000000,1619167.278255,0.000000,1771080.054406,0.000000,1910356.778473,0.000000,2024324.627219,0.000000,2138303.621038,0.000000,
29195,26608.014519,0.000000,28392.417069,0.000000,29667.348839,0.000000,30844.925625,0.000000,31813.757406,0.000000,32786.784080,0.000000,
29197,4430.002894,0.000000,4459.567511,0.000000,4483.145431,0.000000,4506.344822,0.000000,4526.290456,0.000000,4546.995994,0.000000,
29199,4734.921838,0.000000,4744.803430,0.000000,4759.386811,0.000000,4777.171913,0.000000,4794.391676,0.000000,4813.703036,0.000000,
29201,50350.960740,0.000000,56334.747656,0.000000,60569.625410,0.000000,64457.955380,0.000000,67643.138632,0.000000,70831.305701,0.000000,
29203,9676.423199,0.000000,10345.141589,0.000000,10817.633362,0.000000,11251.019243,0.000000,11605.771664,0.000000,11960.653829,0.000000,
29205,6336.571784,0.000000,6350.750476,0.000000,6369.458473,0.000000,6391.692865,0.000000,6412.971980,0.000000,6436.681256,0.000000,
29207,35988.947181,0.000000,39248.700727,0.000000,41559.563867,0.000000,43683.530951,0.000000,45424.730063,0.000000,47168.586833,0.000000,
29209,44444.454227,0.000000,50898.738739,0.000000,55454.704276,0.000000,59631.006019,0.000000,63047.980173,0.000000,66464.954326,0.000000,
29211,6628.474825,0.000000,6627.477743,0.000000,6636.891146,0.000000,6651.377727,0.000000,6666.761968,0.000000,6684.909850,0.000000,
